충청북도 옥천군 안내면(4373033000),1914,1914,37,70,87,81,145,316,527,341,265,40,5,983,983,20,36,54,50,93,189,277,164,85,13,2,931,931,17,34,33,31,52,127,250,177,180,27,3
충청북도 옥천군 청성면(4373034000),2360,2360,28,61,81,83,129,444,672,425,375,59,3,1183,1183,13,33,56,42,84,247,373,198,118,19,0,1177,1177,15,28,25,41,45,197,299,227,257,40,3
충청북도 옥천군 청산면(4373035000),2994,2994,49,140,134,116,204,492,832,589,386,51,1,1456,1456,19,77,78,59,126,286,418,266,112,15,0,1538,1538,30,63,56,57,78,206,414,323,274,36,1
충청북도 옥천군 이원면(4373036000),4161,4161,104,177,258,249,364,751,1025,719,438,76,0,2143,2143,51,96,155,145,239,417,534,355,133,18,0,2018,2018,53,81,103,104,125,334,491,364,305,58,0
충청북도 옥천군 군서면(4373037000),2245,2245,55,75,150,124,166,398,585,392,260,40,0,1170,1170,33,34,88,67,107,227,320,192,94,8,0,1075,1075,22,41,62,57,59,171,265,200,166,32,0
충청북도 옥천군 군북면(4373038000),3005,3005,64,111,193,171,290,593,811,453,272,45,2,1565,1565,36,58,112,96,159,335,436,213,107,13,0,1440,1440,28,53,81,75,131,258,375,240,165,32,2
충청북도 영동군 (4374000000),46497,46497,2229,3278,4140,3139,5154,8199,9459,6436,3931,520,12,23178,23178,1130,1710,2333,1649,2814,4370,4861,2839,1356,114,2,23319,23319,1099,1568,1807,1490,2340,3829,4598,3597,2575,406,10
충청북도 영동군 영동읍(4374025000),20432,20432,1480,1988,2512,1899,2959,3442,3074,1954,1006,114,4,10098,10098,741,1033,1349,951,1519,1772,1536,836,341,19,1,10334,10334,739,955,1163,948,1440,1670,1538,1118,665,95,3
충청북도 영동군 용산면(4374031000),3254,3254,99,151,223,157,299,625,818,487,350,43,2,1659,1659,52,75,126,98,166,342,437,240,113,10,0,1595,1595,47,76,97,59,133,283,381,247,237,33,2
충청북도 영동군 황간면(4374032000),4303,4303,161,300,278,259,407,789,997,668,402,42,0,2170,2170,90,158,167,135,232,436,510,289,146,7,0,2133,2133,71,142,111,124,175,353,487,379,256,35,0
충청북도 영동군 추풍령면(4374033500),2246,2246,46,105,141,89,210,433,541,405,240,36,0,1116,1116,24,55,85,49,120,236,270,187,81,9,0,1130,1130,22,50,56,40,90,197,271,218,159,27,0
충청북도 영동군 매곡면(4374034000),1918,1918,48,90,111,75,153,347,480,319,265,29,1,949,949,22,48,69,44,93,189,247,136,94,7,0,969,969,26,42,42,31,60,158,233,183,171,22,1
충청북도 영동군 상촌면(4374035000),2356,2356,66,107,105,101,183,385,596,469,291,51,2,1154,1154,27,66,62,55,111,211,312,204,97,8,1,1202,1202,39,41,43,46,72,174,284,265,194,43,1
충청북도 영동군 양강면(4374036000),3169,3169,101,172,292,168,262,619,711,496,314,34,0,1609,1609,44,97,185,93,156,338,368,214,106,8,0,1560,1560,57,75,107,75,106,281,343,282,208,26,0
충청북도 영동군 용화면(4374037000),988,988,27,50,43,32,68,192,252,175,130,18,1,493,493,16,28,22,20,39,113,138,72,40,5,0,495,495,11,22,21,12,29,79,114,103,90,13,1
충청북도 영동군 학산면(4374038000),2795,2795,75,105,150,114,193,482,746,524,343,61,2,1408,1408,43,45,99,62,126,266,380,243,129,15,0,1387,1387,32,60,51,52,67,216,366,281,214,46,2
충청북도 영동군 양산면(4374039000),1826,1826,33,77,103,67,163,327,432,351,226,47,0,911,911,21,39,61,46,97,172,240,145,78,12,0,915,915,12,38,42,21,66,155,192,206,148,35,0
충청북도 영동군 심천면(4374040000),3210,3210,93,133,182,178,257,558,812,588,364,45,0,1611,1611,50,66,108,96,155,295,423,273,131,14,0,1599,1599,43,67,74,82,102,263,389,315,233,31,0
충청북도 증평군 (4374500000),36532,36532,3117,3344,4442,4608,5527,5985,5155,2661,1513,177,3,19023,19023,1621,1748,2601,2569,2977,3162,2582,1199,516,46,2,17509,17509,1496,1596,1841,2039,2550,2823,2573,1462,997,131,1
충청북도 증평군 증평읍(4374525000),34682,34682,3074,3274,4327,4511,5341,5661,4668,2382,1294,147,3,18056,18056,1594,1715,2531,2513,2860,2981,2317,1063,443,37,2,16626,16626,1480,1559,1796,1998,2481,2680,2351,1319,851,110,1
충청북도 증평군 도안면(4374531000),1850,1850,43,70,115,97,186,324,487,279,219,30,0,967,967,27,33,70,56,117,181,265,136,73,9,0,883,883,16,37,45,41,69,143,222,143,146,21,0
충청북도 진천군 (4375000000),84437,84437,7634,8322,9273,11536,13643,13654,10860,5497,3520,486,12,44228,44228,3946,4320,5338,6350,7446,7457,5555,2516,1208,89,3,40209,40209,3688,4002,3935,5186,6197,6197,5305,2981,2312,397,9
충청북도 진천군 진천읍(4375025000),30121,30121,2154,3353,3919,3144,4923,5321,3895,2079,1176,155,2,15460,15460,1123,1726,2234,1698,2570,2861,1881,936,400,30,1,14661,14661,1031,1627,1685,1446,2353,2460,2014,1143,776,125,1
충청북도 진천군 덕산읍(4375025300),29095,29095,4342,3095,3095,6161,5405,3387,2150,847,538,72,3,15346,15346,2234,1577,1716,3320,2994,1824,1078,388,197,18,0,13749,13749,2108,1518,1379,2841,2411,1563,1072,459,341,54,3
충청북도 진천군 덕산읍혁신도시출장소(4375025400),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
충청북도 진천군 초평면(4375032000),3181,3181,79,175,199,181,305,596,765,454,381,45,1,1643,1643,44,90,120,111,186,350,410,212,112,8,0,1538,1538,35,85,79,70,119,246,355,242,269,37,1
충청북도 진천군 문백면(4375033000),3485,3485,122,146,257,247,351,725,805,455,333,43,1,1808,1808,61,73,150,145,221,393,433,218,106,7,1,1677,1677,61,73,107,102,130,332,372,237,227,36,0
충청북도 진천군 백곡면(4375034000),2085,2085,46,75,99,121,167,380,565,333,254,41,4,1062,1062,24,41,62,73,98,217,293,153,92,9,0,1023,1023,22,34,37,48,69,163,272,180,162,32,4
충청북도 진천군 이월면(4375035000),6097,6097,189,393,534,467,707,1189,1347,709,485,76,1,3243,3243,102,206,332,286,406,667,741,328,164,10,1,2854,2854,87,187,202,181,301,522,606,381,321,66,0
충청북도 진천군 광혜원면(4375037000),10373,10373,702,1085,1170,1215,1785,2056,1333,620,353,54,0,5666,5666,358,607,724,717,971,1145,719,281,137,7,0,4707,4707,344,478,446,498,814,911,614,339,216,47,0
충청북도 괴산군 (4376000000),37567,37567,1286,1975,2841,2369,3747,7141,8948,5399,3390,453,18,19330,19330,642,1027,1692,1347,2178,3885,4739,2517,1203,95,5,18237,18237,644,948,1149,1022,1569,3256,4209,2882,2187,358,13
충청북도 괴산군 괴산읍(4376025000),9837,9837,608,905,1195,955,1432,1666,1552,957,514,52,1,5048,5048,307,470,689,511,778,907,767,419,187,12,1,4789,4789,301,435,506,444,654,759,785,538,327,40,0
충청북도 괴산군 감물면(4376031000),2112,2112,61,122,121,115,167,413,548,308,221,36,0,1111,1111,31,60,69,73,103,235,300,144,88,8,0,1001,1001,30,62,52,42,64,178,248,164,133,28,0
충청북도 괴산군 장연면(4376032000),1934,1934,50,59,110,79,151,421,532,290,214,28,0,979,979,28,32,67,45,80,233,288,125,76,5,0,955,955,22,27,43,34,71,188,244,165,138,23,0
충청북도 괴산군 연풍면(4376033000),2320,2320,42,85,127,111,197,411,665,382,262,35,3,1207,1207,18,47,79,70,123,214,366,182,100,7,1,1113,1113,24,38,48,41,74,197,299,200,162,28,2
충청북도 괴산군 칠성면(4376034000),3127,3127,79,136,222,191,298,669,729,481,289,32,1,1585,1585,33,71,116,110,182,371,397,215,83,7,0,1542,1542,46,65,106,81,116,298,332,266,206,25,1
충청북도 괴산군 문광면(4376035000),2165,2165,44,94,137,127,182,420,552,350,222,35,2,1095,1095,22,41,84,73,108,229,281,181,68,8,0,1070,1070,22,53,53,54,74,191,271,169,154,27,2
충청북도 괴산군 청천면(4376036000),5124,5124,116,199,259,232,380,1057,1428,867,503,78,5,2651,2651,60,114,172,123,216,575,774,415,185,16,1,2473,2473,56,85,87,109,164,482,654,452,318,62,4
충청북도 괴산군 청안면(4376037000),3372,3372,90,112,196,170,280,665,926,516,359,57,1,1727,1727,42,55,120,99,171,369,489,245,123,14,0,1645,1645,48,57,76,71,109,296,437,271,236,43,1
충청북도 괴산군 사리면(4376039000),2763,2763,73,105,215,140,268,518,666,458,289,30,1,1428,1428,36,51,134,82,163,290,355,208,102,6,1,1335,1335,37,54,81,58,105,228,311,250,187,24,0
충청북도 괴산군 소수면(4376040000),2060,2060,50,59,115,118,169,373,604,335,199,35,3,1060,1060,24,30,68,79,105,188,329,167,62,8,0,1000,1000,26,29,47,39,64,185,275,168,137,27,3
충청북도 괴산군 불정면(4376041000),2753,2753,73,99,144,131,223,528,746,455,318,35,1,1439,1439,41,56,94,82,149,274,393,216,129,4,1,1314,1314,32,43,50,49,74,254,353,239,189,31,0
충청북도 음성군 (4377000000),92349,92349,5701,7494,9298,9350,13501,17473,15848,8181,4749,733,21,48943,48943,2981,3900,5416,5247,7568,9720,8429,3872,1628,176,6,43406,43406,2720,3594,3882,4103,5933,7753,7419,4309,3121,557,15
충청북도 음성군 음성읍(4377025000),16778,16778,872,1356,1695,1460,2272,3148,3199,1721,919,133,3,8586,8586,454,688,968,803,1235,1660,1642,791,309,35,1,8192,8192,418,668,727,657,1037,1488,1557,930,610,98,2
충청북도 음성군 금왕읍(4377025300),19721,19721,1237,1956,2195,1922,3247,3909,2916,1424,802,108,5,10551,10551,650,1056,1322,1077,1770,2214,1516,631,282,32,1,9170,9170,587,900,873,845,1477,1695,1400,793,520,76,4
충청북도 음성군 소이면(4377031000),2879,2879,49,117,149,165,208,518,725,529,362,55,2,1477,1477,26,64,88,108,136,285,382,242,135,11,0,1402,1402,23,53,61,57,72,233,343,287,227,44,2
충청북도 음성군 원남면(4377032000),3018,3018,60,130,165,166,214,519,826,519,353,64,2,1575,1575,27,82,98,93,146,279,462,261,113,14,0,1443,1443,33,48,67,73,68,240,364,258,240,50,2
충청북도 음성군 맹동면(4377033000),13042,13042,1541,1038,1369,2331,2209,1820,1556,718,385,75,0,6944,6944,820,522,719,1246,1227,1003,884,355,149,19,0,6098,6098,721,516,650,1085,982,817,672,363,236,56,0
충청북도 음성군 대소면(4377034000),15660,15660,1055,1528,1792,1658,2796,3240,2104,898,518,71,0,8535,8535,546,801,1076,960,1537,1858,1148,424,165,20,0,7125,7125,509,727,716,698,1259,1382,956,474,353,51,0
충청북도 음성군 삼성면(4377035000),6865,6865,230,413,613,535,845,1517,1475,734,439,60,4,3815,3815,135,218,382,331,536,880,822,360,138,11,2,3050,3050,95,195,231,204,309,637,653,374,301,49,2
충청북도 음성군 생극면(4377036000),4484,4484,162,227,331,301,456,895,1066,591,382,70,3,2423,2423,84,116,215,186,285,523,564,298,138,13,1,2061,2061,78,111,116,115,171,372,502,293,244,57,2
충청북도 음성군 감곡면(4377037000),9902,9902,495,729,989,812,1254,1907,1981,1047,589,97,2,5037,5037,239,353,548,443,696,1018,1009,510,199,21,1,4865,4865,256,376,441,369,558,889,972,537,390,76,1
충청북도 단양군 (4380000000),28758,28758,1149,1922,2135,1926,3214,5495,6559,3871,2176,292,19,14571,14571,598,1024,1256,1026,1773,2932,3376,1743,759,77,7,14187,14187,551,898,879,900,1441,2563,3183,2128,1417,215,12
충청북도 단양군 단양읍(4380025000),10482,10482,621,917,1083,1008,1457,1925,1882,989,522,74,4,5242,5242,316,461,612,522,764,1026,922,423,178,16,2,5240,5240,305,456,471,486,693,899,960,566,344,58,2
충청북도 단양군 매포읍(4380025300),5326,5326,248,403,433,396,673,962,1053,738,374,45,1,2767,2767,135,226,270,222,389,527,528,321,137,11,1,2559,2559,113,177,163,174,284,435,525,417,237,34,0
충청북도 단양군 대강면(4380031000),2469,2469,57,100,122,87,197,503,679,418,257,45,4,1230,1230,26,55,59,49,109,282,354,190,92,12,2,1239,1239,31,45,63,38,88,221,325,228,165,33,2
충청북도 단양군 가곡면(4380032000),2070,2070,56,138,99,78,179,395,559,360,183,20,3,1111,1111,36,90,59,43,107,211,292,196,71,6,0,959,959,20,48,40,35,72,184,267,164,112,14,3
충청북도 단양군 영춘면(4380033000),3251,3251,71,172,134,132,311,680,861,537,309,43,1,1560,1560,35,94,88,68,160,336,420,237,112,9,1,1691,1691,36,78,46,64,151,344,441,300,197,34,0
충청북도 단양군 어상천면(4380034000),1910,1910,42,69,86,73,139,400,580,310,188,23,0,1042,1042,22,47,66,39,87,211,337,152,72,9,0,868,868,20,22,20,34,52,189,243,158,116,14,0
충청북도 단양군 적성면(4380035000),1519,1519,23,33,72,74,122,285,462,254,173,20,1,773,773,11,14,38,43,78,158,260,114,50,7,0,746,746,12,19,34,31,44,127,202,140,123,13,1
충청북도 단양군 단성면(4380036000),1731,1731,31,90,106,78,136,345,483,265,170,22,5,846,846,17,37,64,40,79,181,263,110,47,7,1,885,885,14,53,42,38,57,164,220,155,123,15,4
충청남도  (4400000000),2116452,2116452,169094,201400,240595,264398,327136,337664,288630,170950,101393,14668,524,1081275,1081275,86543,104558,132853,142442,174552,178739,144670,77829,35581,3419,89,1035177,1035177,82551,96842,107742,121956,152584,158925,143960,93121,65812,11249,435
충청남도 천안시 (4413000000),657410,657410,60997,67896,95742,103917,111870,102629,66426,30247,15359,2233,94,335775,335775,31191,35173,50310,55327,58000,52636,33622,13709,5295,490,22,321635,321635,29806,32723,45432,48590,53870,49993,32804,16538,10064,1743,72
충청남도 천안시 동남구 (4413100000),256797,256797,19901,25911,34970,32663,42497,43331,32546,15577,8128,1217,56,130157,130157,10235,13505,18506,17213,21958,22031,16392,7162,2858,283,14,126640,126640,9666,12406,16464,15450,20539,21300,16154,8415,5270,934,42
충청남도 천안시 동남구 목천읍(4413125000),24296,24296,1668,2646,2861,2482,4421,4475,3117,1576,912,135,3,12469,12469,852,1385,1606,1312,2292,2423,1564,700,300,34,1,11827,11827,816,1261,1255,1170,2129,2052,1553,876,612,101,2
충청남도 천안시 동남구 풍세면(4413131000),4116,4116,140,230,377,322,442,747,946,524,338,50,0,2256,2256,79,121,246,200,276,422,514,266,120,12,0,1860,1860,61,109,131,122,166,325,432,258,218,38,0
충청남도 천안시 동남구 광덕면(4413132000),4323,4323,106,191,365,289,436,844,1065,566,391,69,1,2184,2184,52,105,209,154,239,444,569,272,122,18,0,2139,2139,54,86,156,135,197,400,496,294,269,51,1
충청남도 천안시 동남구 북면(4413133000),4355,4355,127,225,383,333,511,847,1007,509,344,69,0,2261,2261,70,115,236,197,281,460,515,249,123,15,0,2094,2094,57,110,147,136,230,387,492,260,221,54,0
충청남도 천안시 동남구 성남면(4413134000),3191,3191,78,164,234,180,326,596,793,464,300,52,4,1673,1673,37,80,138,116,201,341,420,226,107,6,1,1518,1518,41,84,96,64,125,255,373,238,193,46,3
충청남도 천안시 동남구 수신면(4413135000),2269,2269,51,89,167,168,235,423,522,336,250,26,2,1239,1239,28,48,104,112,167,251,278,153,92,6,0,1030,1030,23,41,63,56,68,172,244,183,158,20,2
충청남도 천안시 동남구 병천면(4413136000),6037,6037,239,350,747,532,729,1148,1170,637,414,69,2,3225,3225,119,188,502,331,435,591,610,287,144,18,0,2812,2812,120,162,245,201,294,557,560,350,270,51,2
충청남도 천안시 동남구 동면(4413137000),2115,2115,25,69,141,90,175,426,529,356,258,42,4,1134,1134,12,45,83,56,125,249,288,173,94,8,1,981,981,13,24,58,34,50,177,241,183,164,34,3
충청남도 천안시 동남구 중앙동(4413151000),5418,5418,171,278,529,482,679,1040,1182,675,332,39,11,2835,2835,85,151,275,289,381,594,600,316,126,14,4,2583,2583,86,127,254,193,298,446,582,359,206,25,7
충청남도 천안시 동남구 문성동(4413152000),4149,4149,157,210,600,538,535,736,774,394,177,27,1,2167,2167,87,112,305,305,306,406,403,167,65,11,0,1982,1982,70,98,295,233,229,330,371,227,112,16,1
충청남도 천안시 동남구 원성1동(4413153000),8709,8709,410,659,1068,868,1201,1721,1532,802,381,63,4,4500,4500,225,372,612,477,650,879,752,388,130,14,1,4209,4209,185,287,456,391,551,842,780,414,251,49,3
충청남도 천안시 동남구 원성2동(4413154000),9287,9287,275,653,1162,849,1339,1819,1634,985,516,55,0,4796,4796,134,353,667,517,712,948,797,449,206,13,0,4491,4491,141,300,495,332,627,871,837,536,310,42,0
충청남도 천안시 동남구 봉명동(4413155000),18037,18037,1063,1414,2841,2514,2891,3235,2489,1071,449,67,3,9213,9213,557,767,1432,1420,1500,1647,1242,480,152,15,1,8824,8824,506,647,1409,1094,1391,1588,1247,591,297,52,2
충청남도 천안시 동남구 일봉동(4413156000),23396,23396,2104,3196,2746,2519,4357,4027,2561,1239,564,79,4,11655,11655,1061,1647,1479,1192,2176,2001,1327,557,196,17,2,11741,11741,1043,1549,1267,1327,2181,2026,1234,682,368,62,2
충청남도 천안시 동남구 신방동(4413157000),44851,44851,4610,5793,6187,6717,8955,6910,3504,1371,703,98,3,22881,22881,2405,3040,3382,3549,4543,3457,1711,578,192,23,1,21970,21970,2205,2753,2805,3168,4412,3453,1793,793,511,75,2
충청남도 천안시 동남구 청룡동(4413158000),55567,55567,5904,6985,7005,8249,10189,8428,5372,2230,1026,171,8,27790,27790,3023,3597,3653,4140,5082,4194,2676,1017,368,38,2,27777,27777,2881,3388,3352,4109,5107,4234,2696,1213,658,133,6
충청남도 천안시 동남구 신안동(4413159000),36681,36681,2773,2759,7557,5531,5076,5909,4349,1842,773,106,6,17879,17879,1409,1379,3577,2846,2592,2724,2126,884,321,21,0,18802,18802,1364,1380,3980,2685,2484,3185,2223,958,452,85,6
충청남도 천안시 서북구 (4413300000),400613,400613,41096,41985,60772,71254,69373,59298,33880,14670,7231,1016,38,205618,205618,20956,21668,31804,38114,36042,30605,17230,6547,2437,207,8,194995,194995,20140,20317,28968,33140,33331,28693,16650,8123,4794,809,30
충청남도 천안시 서북구 성환읍(4413325000),24009,24009,1162,2205,2800,2102,3634,4242,3969,2444,1289,155,7,12559,12559,612,1167,1618,1187,2027,2327,1980,1130,475,34,2,11450,11450,550,1038,1182,915,1607,1915,1989,1314,814,121,5
충청남도 천안시 서북구 성거읍(4413325300),21746,21746,1792,2354,2547,2796,4121,3676,2575,1176,629,78,2,11402,11402,883,1208,1431,1495,2241,2011,1353,543,220,16,1,10344,10344,909,1146,1116,1301,1880,1665,1222,633,409,62,1
충청남도 천안시 서북구 직산읍(4413325600),19896,19896,1382,1873,2465,2707,3639,3531,2425,1151,646,73,4,10828,10828,748,987,1485,1617,2071,1922,1245,513,227,13,0,9068,9068,634,886,980,1090,1568,1609,1180,638,419,60,4
충청남도 천안시 서북구 입장면(4413331000),8474,8474,293,530,864,712,1073,1761,1668,954,528,89,2,4554,4554,144,287,535,459,636,974,858,440,191,30,0,3920,3920,149,243,329,253,437,787,810,514,337,59,2
충청남도 천안시 서북구 성정1동(4413351000),15934,15934,740,1017,2334,2204,2373,3049,2422,1239,491,58,7,8448,8448,399,493,1272,1311,1327,1636,1241,572,179,16,2,7486,7486,341,524,1062,893,1046,1413,1181,667,312,42,5
충청남도 천안시 서북구 성정2동(4413352000),25772,25772,967,1296,6451,5635,3819,3581,2528,996,419,77,3,13829,13829,494,655,3262,3422,2170,1939,1313,431,130,12,1,11943,11943,473,641,3189,2213,1649,1642,1215,565,289,65,2
충청남도 천안시 서북구 쌍용1동(4413353000),14000,14000,861,1199,2488,1846,1914,2533,1987,760,353,58,1,6863,6863,457,587,1262,997,941,1191,951,340,123,14,0,7137,7137,404,612,1226,849,973,1342,1036,420,230,44,1
충청남도 천안시 서북구 쌍용2동(4413354000),37685,37685,3360,4904,5964,5010,6638,6650,3296,1215,576,70,2,18485,18485,1682,2556,3108,2513,3095,3153,1648,524,189,16,1,19200,19200,1678,2348,2856,2497,3543,3497,1648,691,387,54,1
충청남도 천안시 서북구 쌍용3동(4413355000),18935,18935,1393,2378,2631,2285,3152,3556,2053,912,492,83,0,9147,9147,683,1294,1375,1136,1476,1676,1012,349,135,11,0,9788,9788,710,1084,1256,1149,1676,1880,1041,563,357,72,0
충청남도 천안시 서북구 백석동(4413356000),40571,40571,5549,5658,5126,6746,7913,5599,2606,898,408,65,3,20366,20366,2811,2932,2680,3250,4010,2825,1322,410,115,11,0,20205,20205,2738,2726,2446,3496,3903,2774,1284,488,293,54,3
충청남도 천안시 서북구 불당동(4413356500),70002,70002,10431,9419,8797,14362,14162,8689,2788,864,414,73,3,35114,35114,5336,4807,4412,7021,6970,4576,1450,393,136,12,1,34888,34888,5095,4612,4385,7341,7192,4113,1338,471,278,61,2
충청남도 천안시 서북구 부성1동(4413358000),46595,46595,3949,4131,10181,9265,7481,6643,3004,1257,603,79,2,24003,24003,2021,2103,5127,5231,3840,3360,1543,551,213,14,0,22592,22592,1928,2028,5054,4034,3641,3283,1461,706,390,65,2
충청남도 천안시 서북구 부성2동(4413359000),56994,56994,9217,5021,8124,15584,9454,5788,2559,804,383,58,2,30020,30020,4686,2592,4237,8475,5238,3015,1314,351,104,8,0,26974,26974,4531,2429,3887,7109,4216,2773,1245,453,279,50,2
충청남도 공주시 (4415000000),103782,103782,5622,8074,11017,9291,13183,18076,18888,11382,7143,1068,38,51925,51925,2914,4171,6046,4992,6963,9319,9472,5240,2521,279,8,51857,51857,2708,3903,4971,4299,6220,8757,9416,6142,4622,789,30
충청남도 공주시 유구읍(4415025000),7325,7325,263,391,463,471,753,1282,1773,1121,718,88,2,3701,3701,147,200,284,287,436,639,904,519,264,20,1,3624,3624,116,191,179,184,317,643,869,602,454,68,1
충청남도 공주시 이인면(4415031000),3235,3235,99,115,221,189,269,593,751,543,398,54,3,1661,1661,45,76,127,108,168,340,396,258,123,20,0,1574,1574,54,39,94,81,101,253,355,285,275,34,3
충청남도 공주시 탄천면(4415032000),2976,2976,69,128,188,181,235,471,678,530,420,73,3,1534,1534,36,62,123,106,144,270,367,252,157,17,0,1442,1442,33,66,65,75,91,201,311,278,263,56,3
충청남도 공주시 계룡면(4415033000),5492,5492,164,279,313,302,475,1014,1387,874,589,94,1,2811,2811,85,150,182,162,285,592,706,433,192,23,1,2681,2681,79,129,131,140,190,422,681,441,397,71,0
충청남도 공주시 반포면(4415034000),4245,4245,147,199,335,317,472,950,1021,502,255,46,1,2228,2228,91,115,189,183,248,512,533,238,105,14,0,2017,2017,56,84,146,134,224,438,488,264,150,32,1
충청남도 공주시 의당면(4415036000),4669,4669,196,360,455,349,583,940,890,497,342,57,0,2408,2408,93,179,273,193,327,506,467,243,117,10,0,2261,2261,103,181,182,156,256,434,423,254,225,47,0
충청남도 공주시 정안면(4415037000),4628,4628,119,218,281,251,432,767,1157,729,575,98,1,2407,2407,65,124,173,143,272,414,624,353,208,31,0,2221,2221,54,94,108,108,160,353,533,376,367,67,1
충청남도 공주시 우성면(4415038000),5223,5223,165,281,368,335,522,918,1170,800,566,92,6,2715,2715,89,138,221,209,325,519,607,389,190,28,0,2508,2508,76,143,147,126,197,399,563,411,376,64,6
충청남도 공주시 사곡면(4415039000),2909,2909,70,157,183,142,249,506,681,477,396,44,4,1461,1461,38,75,94,89,150,283,357,212,152,10,1,1448,1448,32,82,89,53,99,223,324,265,244,34,3
충청남도 공주시 신풍면(4415040000),3203,3203,77,92,157,170,303,594,884,546,322,53,5,1437,1437,37,50,97,84,132,255,405,236,124,17,0,1766,1766,40,42,60,86,171,339,479,310,198,36,5
충청남도 공주시 중학동(4415051000),4580,4580,183,319,584,370,561,793,800,590,321,59,0,2289,2289,96,177,310,212,308,401,390,259,118,18,0,2291,2291,87,142,274,158,253,392,410,331,203,41,0
충청남도 공주시 웅진동(4415054000),8225,8225,439,679,933,829,1157,1388,1444,844,452,55,5,4031,4031,236,332,494,462,614,688,677,358,156,13,1,4194,4194,203,347,439,367,543,700,767,486,296,42,4
충청남도 공주시 금학동(4415055000),5392,5392,340,583,718,525,775,854,867,448,242,38,2,2694,2694,178,284,365,284,397,440,447,221,74,3,1,2698,2698,162,299,353,241,378,414,420,227,168,35,1
충청남도 공주시 옥룡동(4415056000),7969,7969,304,530,848,684,1003,1533,1539,957,511,60,0,4015,4015,158,271,493,402,543,793,748,406,183,18,0,3954,3954,146,259,355,282,460,740,791,551,328,42,0
충청남도 공주시 신관동(4415057000),19384,19384,1369,2040,3174,2280,2985,3251,2402,1201,598,82,2,9444,9444,708,1036,1637,1164,1448,1562,1113,536,221,17,2,9940,9940,661,1004,1537,1116,1537,1689,1289,665,377,65,0
충청남도 공주시 월송동(4415059000),14327,14327,1618,1703,1796,1896,2409,2222,1444,723,438,75,3,7089,7089,812,902,984,904,1166,1105,731,327,137,20,1,7238,7238,806,801,812,992,1243,1117,713,396,301,55,2
충청남도 보령시 (4418000000),99137,99137,5922,8148,9330,9161,13703,16791,17505,11229,6347,957,44,50271,50271,2983,4239,5484,4967,7501,8974,8582,5061,2264,209,7,48866,48866,2939,3909,3846,4194,6202,7817,8923,6168,4083,748,37
충청남도 보령시 웅천읍(4418025000),6102,6102,132,297,387,337,562,1089,1533,1040,609,116,0,3096,3096,73,147,260,200,330,601,768,474,215,28,0,3006,3006,59,150,127,137,232,488,765,566,394,88,0
충청남도 보령시 주포면(4418031000),1665,1665,36,104,195,82,163,274,395,262,130,24,0,877,877,15,54,144,40,100,156,212,114,37,5,0,788,788,21,50,51,42,63,118,183,148,93,19,0
충청남도 보령시 오천면(4418032000),2180,2180,42,114,141,122,249,385,511,355,221,39,1,1152,1152,15,60,82,78,164,230,253,176,86,8,0,1028,1028,27,54,59,44,85,155,258,179,135,31,1
충청남도 보령시 오천면어항출장소(4418032500),1635,1635,59,101,127,118,211,318,371,188,123,18,1,876,876,29,55,83,66,132,189,186,92,40,4,0,759,759,30,46,44,52,79,129,185,96,83,14,1
충청남도 보령시 원산도출장소(4418032800),1117,1117,29,62,63,61,99,219,258,183,126,17,0,602,602,13,35,40,41,66,141,134,84,45,3,0,515,515,16,27,23,20,33,78,124,99,81,14,0
충청남도 보령시 천북면(4418033000),3498,3498,111,173,219,208,328,587,815,584,418,54,1,1816,1816,54,96,133,134,202,329,419,295,147,7,0,1682,1682,57,77,86,74,126,258,396,289,271,47,1
충청남도 보령시 청소면(4418034000),2605,2605,57,104,141,138,198,426,595,514,372,60,0,1304,1304,36,63,84,89,118,249,294,237,119,15,0,1301,1301,21,41,57,49,80,177,301,277,253,45,0
충청남도 보령시 청라면(4418035000),3909,3909,121,208,262,201,374,670,901,675,432,59,6,1977,1977,66,111,159,115,229,366,461,302,158,10,0,1932,1932,55,97,103,86,145,304,440,373,274,49,6
충청남도 보령시 남포면(4418036000),5148,5148,136,250,362,285,468,930,1210,847,546,104,10,2606,2606,78,120,217,171,270,514,623,395,195,21,2,2542,2542,58,130,145,114,198,416,587,452,351,83,8
충청남도 보령시 주산면(4418038000),2433,2433,42,90,109,98,189,357,580,512,379,75,2,1196,1196,30,45,66,56,120,195,291,224,149,19,1,1237,1237,12,45,43,42,69,162,289,288,230,56,1
충청남도 보령시 미산면(4418039000),1705,1705,48,58,85,72,134,256,434,353,223,42,0,881,881,23,37,58,37,100,146,233,157,81,9,0,824,824,25,21,27,35,34,110,201,196,142,33,0
충청남도 보령시 성주면(4418040000),2206,2206,71,106,162,133,268,402,519,364,165,15,1,1090,1090,40,59,89,72,163,224,232,157,51,3,0,1116,1116,31,47,73,61,105,178,287,207,114,12,1
충청남도 보령시 주교면(4418041000),5255,5255,188,323,464,382,674,923,1098,711,427,64,1,2771,2771,95,173,298,232,412,515,539,341,151,15,0,2484,2484,93,150,166,150,262,408,559,370,276,49,1
